country,id,un_region_name,short_name,name,value,direction
South Africa,ZAF,Africa,MJC7,mjc_criteria_historical_responsability,0.144248419,1
South Africa,ZAF,Africa,MJC8,mjc_criteria_present_responsability,0.158731885,1
South Africa,ZAF,Africa,MJC9,mjc_criteria_ponderated,0.533571046,1
South Africa,ZAF,Africa,5a,population_2019,58065097,-1
South Africa,ZAF,Africa,6a,gdp_per_capita_ppp_2017,12294.4731,1
South Africa,ZAF,Africa,7a,cum_emissions_per_capita_1994_2017,10.27233277,-1
South Africa,ZAF,Africa,8a,emissions_per_cap_2017,9.179352615,-1
South Africa,ZAF,Africa,2a,poverty_ratio_320,34.25,1
South Africa,ZAF,Africa,B,undernourishment_prevalence,6.1,1
South Africa,ZAF,Africa,C,stunting_prevalence_under_5_yrs,27.4,1
South Africa,ZAF,Africa,D,wasting_prevalence_in_children_under_5,2.5,1
South Africa,ZAF,Africa,E,maternal_mortality_rate_per_100k_births,138,1
South Africa,ZAF,Africa,F,neonatal_mortality_rate_1k_births,10.7,1
South Africa,ZAF,Africa,G,under_5_mortality_rate_1k_births,37.1,1
South Africa,ZAF,Africa,H,life_expec_at_birth_yrs,63.6,-1
South Africa,ZAF,Africa,I,univ_health_coverage_index,65.185,-1
South Africa,ZAF,Africa,J,net_primary_enrolment_rate,84.31718,-1
South Africa,ZAF,Africa,K,lower_secondary_completion_rate,75.42397,-1
South Africa,ZAF,Africa,L,literacy_rate_15_24_yrs_both_sexes,98.95578,-1
South Africa,ZAF,Africa,M,ratio_female_to_male_labour_force_rate,77.26840281,-1
South Africa,ZAF,Africa,N,population_rate_using_basic_drinking_water_services,84.69726547,-1
South Africa,ZAF,Africa,O,population_rate_using_basic_sanitation_services,73.12882437,-1
South Africa,ZAF,Africa,P,access_to_electricity_pop_rate,84.2,-1
South Africa,ZAF,Africa,Q,access_to_clean_fuels_and_tech_for_cooking_rate,84.75,-1
South Africa,ZAF,Africa,R,unemployment_rate,27.37299919,1
South Africa,ZAF,Africa,S,population_using_the_internet,56.16739447,-1
Cambodia,KHM,Asia,A,global_index_score_2019,61.78418151,NA
Cambodia,KHM,Asia,1a,index_to_be_defined,38.21581849,-1
Cambodia,KHM,Asia,3a,inverse_global_index_2019,0.507851268,-1
Cambodia,KHM,Asia,MJC1,mjc_criteria_sdr_mild_version,0.24210255,1
Cambodia,KHM,Asia,MJC2,mjc_criteria_sdr_medium_version,0.26309999,1
Cambodia,KHM,Asia,MJC3,mjc_criteria_sdr_heavy_version,0.125042093,1
Cambodia,KHM,Asia,MJC4,mjc_criteria_sdr_ponderated,0.210081544,1
Cambodia,KHM,Asia,MJC5,mjc_criteria_equality,0.214912713,1
Cambodia,KHM,Asia,MJC6,mjc_criteria_capacity,0.766615759,1
Cambodia,KHM,Asia,MJC7,mjc_criteria_historical_responsability,0.724565046,1
Cambodia,KHM,Asia,MJC8,mjc_criteria_present_responsability,0.682276629,1
Cambodia,KHM,Asia,MJC9,mjc_criteria_ponderated,0.473757714,1
Cambodia,KHM,Asia,5a,population_2019,16482646,-1
Cambodia,KHM,Asia,6a,gdp_per_capita_ppp_2017,3651.724491,1
Cambodia,KHM,Asia,7a,cum_emissions_per_capita_1994_2017,2.045044499,-1
Cambodia,KHM,Asia,8a,emissions_per_cap_2017,2.135579445,-1
Cambodia,KHM,Asia,2a,poverty_ratio_320,12.72,1
Cambodia,KHM,Asia,B,undernourishment_prevalence,18.5,1
Cambodia,KHM,Asia,C,stunting_prevalence_under_5_yrs,32.4,1
Cambodia,KHM,Asia,D,wasting_prevalence_in_children_under_5,9.6,1
Cambodia,KHM,Asia,E,maternal_mortality_rate_per_100k_births,161,1
Cambodia,KHM,Asia,F,neonatal_mortality_rate_1k_births,14.9,1
Cambodia,KHM,Asia,G,under_5_mortality_rate_1k_births,29.2,1
Cambodia,KHM,Asia,H,life_expec_at_birth_yrs,69.4,-1
Cambodia,KHM,Asia,I,univ_health_coverage_index,61.94,-1
Cambodia,KHM,Asia,J,net_primary_enrolment_rate,90.56157,-1
Cambodia,KHM,Asia,K,lower_secondary_completion_rate,54.25676,-1
Cambodia,KHM,Asia,L,literacy_rate_15_24_yrs_both_sexes,92.21236,-1
Cambodia,KHM,Asia,M,ratio_female_to_male_labour_force_rate,91.29139784,-1
Cambodia,KHM,Asia,N,population_rate_using_basic_drinking_water_services,74.97079565,-1
Cambodia,KHM,Asia,O,population_rate_using_basic_sanitation_services,48.82544927,-1
Cambodia,KHM,Asia,P,access_to_electricity_pop_rate,49.77065659,-1
Cambodia,KHM,Asia,Q,access_to_clean_fuels_and_tech_for_cooking_rate,17.69,-1
Cambodia,KHM,Asia,R,unemployment_rate,0.233999997,1
Cambodia,KHM,Asia,S,population_using_the_internet,33.99999913,-1
Lao PDR,LAO,Asia,A,global_index_score_2019,62.02906674,NA
Lao PDR,LAO,Asia,1a,index_to_be_defined,37.97093326,-1
Lao PDR,LAO,Asia,3a,inverse_global_index_2019,0.502544131,-1
Lao PDR,LAO,Asia,MJC1,mjc_criteria_sdr_mild_version,0.103097019,1
Lao PDR,LAO,Asia,MJC2,mjc_criteria_sdr_medium_version,0.111582769,1
Lao PDR,LAO,Asia,MJC3,mjc_criteria_sdr_heavy_version,0.163511426,1
Lao PDR,LAO,Asia,MJC4,mjc_criteria_sdr_ponderated,0.126063738,1
Lao PDR,LAO,Asia,MJC5,mjc_criteria_equality,0.092108719,1
Lao PDR,LAO,Asia,MJC6,mjc_criteria_capacity,0.437597637,1
Lao PDR,LAO,Asia,MJC7,mjc_criteria_historical_responsability,0.8338413,1
Lao PDR,LAO,Asia,MJC8,mjc_criteria_present_responsability,0.751313562,1
Lao PDR,LAO,Asia,MJC9,mjc_criteria_ponderated,0.362086881,1
Lao PDR,LAO,Asia,5a,population_2019,7064242,-1
Lao PDR,LAO,Asia,6a,gdp_per_capita_ppp_2017,6397.359825,1
Lao PDR,LAO,Asia,7a,cum_emissions_per_capita_1994_2017,1.777038104,-1
Lao PDR,LAO,Asia,8a,emissions_per_cap_2017,1.93934466,-1
Lao PDR,LAO,Asia,2a,poverty_ratio_320,39.06,1
Lao PDR,LAO,Asia,B,undernourishment_prevalence,16.6,1
Lao PDR,LAO,Asia,C,stunting_prevalence_under_5_yrs,43.8,1
Lao PDR,LAO,Asia,D,wasting_prevalence_in_children_under_5,6.4,1
Lao PDR,LAO,Asia,E,maternal_mortality_rate_per_100k_births,197,1
Lao PDR,LAO,Asia,F,neonatal_mortality_rate_1k_births,28.2,1
Lao PDR,LAO,Asia,G,under_5_mortality_rate_1k_births,63.4,1
Lao PDR,LAO,Asia,H,life_expec_at_birth_yrs,65.8,-1
Lao PDR,LAO,Asia,I,univ_health_coverage_index,53.022,-1
Lao PDR,LAO,Asia,J,net_primary_enrolment_rate,93.34074,-1
Lao PDR,LAO,Asia,K,lower_secondary_completion_rate,69.65831,-1
Lao PDR,LAO,Asia,L,literacy_rate_15_24_yrs_both_sexes,92.46264,-1
Lao PDR,LAO,Asia,M,ratio_female_to_male_labour_force_rate,96.41743112,-1
Lao PDR,LAO,Asia,N,population_rate_using_basic_drinking_water_services,80.44735551,-1
Lao PDR,LAO,Asia,O,population_rate_using_basic_sanitation_services,72.59428683,-1
Lao PDR,LAO,Asia,P,access_to_electricity_pop_rate,87.09577179,-1
Lao PDR,LAO,Asia,Q,access_to_clean_fuels_and_tech_for_cooking_rate,5.62,-1
Lao PDR,LAO,Asia,R,unemployment_rate,0.680999994,1
Lao PDR,LAO,Asia,S,population_using_the_internet,25.51043508,-1
Myanmar,MMR,Asia,A,global_index_score_2019,62.17853354,NA
Myanmar,MMR,Asia,1a,index_to_be_defined,37.82146646,-1
Myanmar,MMR,Asia,3a,inverse_global_index_2019,0.499304896,-1
Myanmar,MMR,Asia,MJC1,mjc_criteria_sdr_mild_version,0.789871417,1
Myanmar,MMR,Asia,MJC2,mjc_criteria_sdr_medium_version,0.852730804,1
Myanmar,MMR,Asia,MJC3,mjc_criteria_sdr_heavy_version,0.581144793,1
Myanmar,MMR,Asia,MJC4,mjc_criteria_sdr_ponderated,0.741249005,1
Myanmar,MMR,Asia,MJC5,mjc_criteria_equality,0.708474041,1
Myanmar,MMR,Asia,MJC6,mjc_criteria_capacity,0.498873392,1
Myanmar,MMR,Asia,MJC7,mjc_criteria_historical_responsability,0.762040406,1
Myanmar,MMR,Asia,MJC8,mjc_criteria_present_responsability,0.609006099,1
Myanmar,MMR,Asia,MJC9,mjc_criteria_ponderated,0.658529923,1
Myanmar,MMR,Asia,5a,population_2019,54336138,-1
Myanmar,MMR,Asia,6a,gdp_per_capita_ppp_2017,5611.583198,1
Myanmar,MMR,Asia,7a,cum_emissions_per_capita_1994_2017,1.944474007,-1
Myanmar,MMR,Asia,8a,emissions_per_cap_2017,2.392514536,-1
Myanmar,MMR,Asia,2a,poverty_ratio_320,18.12,1
Myanmar,MMR,Asia,B,undernourishment_prevalence,10.5,1
Myanmar,MMR,Asia,C,stunting_prevalence_under_5_yrs,29.2,1
Myanmar,MMR,Asia,D,wasting_prevalence_in_children_under_5,7,1
Myanmar,MMR,Asia,E,maternal_mortality_rate_per_100k_births,178,1
Myanmar,MMR,Asia,F,neonatal_mortality_rate_1k_births,24.1,1
Myanmar,MMR,Asia,G,under_5_mortality_rate_1k_births,48.6,1
Myanmar,MMR,Asia,H,life_expec_at_birth_yrs,66.8,-1
Myanmar,MMR,Asia,I,univ_health_coverage_index,58.385,-1
Myanmar,MMR,Asia,J,net_primary_enrolment_rate,97.7122,-1
Myanmar,MMR,Asia,K,lower_secondary_completion_rate,60.60242,-1
Myanmar,MMR,Asia,L,literacy_rate_15_24_yrs_both_sexes,84.75116,-1
Myanmar,MMR,Asia,M,ratio_female_to_male_labour_force_rate,64.21191977,-1
Myanmar,MMR,Asia,N,population_rate_using_basic_drinking_water_services,67.53664134,-1
Myanmar,MMR,Asia,O,population_rate_using_basic_sanitation_services,64.69647377,-1
Myanmar,MMR,Asia,P,access_to_electricity_pop_rate,57.00938416,-1
Myanmar,MMR,Asia,Q,access_to_clean_fuels_and_tech_for_cooking_rate,18.4,-1
Myanmar,MMR,Asia,R,unemployment_rate,0.801999986,1
Myanmar,MMR,Asia,S,population_using_the_internet,30.67818311,-1
Belize,BLZ,LAC,A,global_index_score_2019,62.54881785,NA
Belize,BLZ,LAC,1a,index_to_be_defined,37.45118215,-1
Belize,BLZ,LAC,3a,inverse_global_index_2019,0.491280119,-1
Belize,BLZ,LAC,MJC1,mjc_criteria_sdr_mild_version,0.005617157,1
Belize,BLZ,LAC,MJC2,mjc_criteria_sdr_medium_version,0.006025711,1
Belize,BLZ,LAC,MJC3,mjc_criteria_sdr_heavy_version,0.005524086,1
Belize,BLZ,LAC,MJC4,mjc_criteria_sdr_ponderated,0.005722318,1
Belize,BLZ,LAC,MJC5,mjc_criteria_equality,0.005088115,1
Belize,BLZ,LAC,MJC6,mjc_criteria_capacity,0.361277043,1
Belize,BLZ,LAC,MJC7,mjc_criteria_historical_responsability,0.518335347,1
Belize,BLZ,LAC,MJC8,mjc_criteria_present_responsability,0.494424694,1
Belize,BLZ,LAC,MJC9,mjc_criteria_ponderated,0.219616874,1
Belize,BLZ,LAC,5a,population_2019,390231,-1
Belize,BLZ,LAC,6a,gdp_per_capita_ppp_2017,7748.816588,1
Belize,BLZ,LAC,7a,cum_emissions_per_capita_1994_2017,2.858704833,-1
Belize,BLZ,LAC,8a,emissions_per_cap_2017,2.946972434,-1
Belize,BLZ,LAC,2a,poverty_ratio_320,24.22,1
Belize,BLZ,LAC,B,undernourishment_prevalence,6.5,1
Belize,BLZ,LAC,C,stunting_prevalence_under_5_yrs,15,1
Belize,BLZ,LAC,D,wasting_prevalence_in_children_under_5,1.8,1
Belize,BLZ,LAC,E,maternal_mortality_rate_per_100k_births,28,1
Belize,BLZ,LAC,F,neonatal_mortality_rate_1k_births,8.8,1
Belize,BLZ,LAC,G,under_5_mortality_rate_1k_births,14.2,1
Belize,BLZ,LAC,H,life_expec_at_birth_yrs,70.5,-1
Belize,BLZ,LAC,I,univ_health_coverage_index,66.126,-1
Belize,BLZ,LAC,J,net_primary_enrolment_rate,96.10654,-1
Belize,BLZ,LAC,K,lower_secondary_completion_rate,66.92298,-1
Belize,BLZ,LAC,L,literacy_rate_15_24_yrs_both_sexes,NA,-1
Belize,BLZ,LAC,M,ratio_female_to_male_labour_force_rate,66.01737759,-1
Belize,BLZ,LAC,N,population_rate_using_basic_drinking_water_services,97.12880364,-1
Belize,BLZ,LAC,O,population_rate_using_basic_sanitation_services,87.1572023,-1
Belize,BLZ,LAC,P,access_to_electricity_pop_rate,92.21431732,-1
Belize,BLZ,LAC,Q,access_to_clean_fuels_and_tech_for_cooking_rate,85.43,-1
Belize,BLZ,LAC,R,unemployment_rate,9.248000145,1
Belize,BLZ,LAC,S,population_using_the_internet,47.0826258,-1
"Venezuela, RB",VEN,LAC,A,global_index_score_2019,63.05439028,NA
"Venezuela, RB",VEN,LAC,1a,index_to_be_defined,36.94560972,-1
"Venezuela, RB",VEN,LAC,3a,inverse_global_index_2019,0.480323386,-1
"Venezuela, RB",VEN,LAC,MJC1,mjc_criteria_sdr_mild_version,0.465478157,1
"Venezuela, RB",VEN,LAC,MJC2,mjc_criteria_sdr_medium_version,0.494878165,1
"Venezuela, RB",VEN,LAC,MJC3,mjc_criteria_sdr_heavy_version,0.897954012,1
"Venezuela, RB",VEN,LAC,MJC4,mjc_criteria_sdr_ponderated,0.619436778,1
"Venezuela, RB",VEN,LAC,MJC5,mjc_criteria_equality,0.427407733,1
"Venezuela, RB",VEN,LAC,MJC6,mjc_criteria_capacity,0,1
"Venezuela, RB",VEN,LAC,MJC7,mjc_criteria_historical_responsability,0.151061176,1
"Venezuela, RB",VEN,LAC,MJC8,mjc_criteria_present_responsability,0.187302359,1
"Venezuela, RB",VEN,LAC,MJC9,mjc_criteria_ponderated,0.30400657,1
"Venezuela, RB",VEN,LAC,5a,population_2019,32779868,-1
"Venezuela, RB",VEN,LAC,6a,gdp_per_capita_ppp_2017,NA,1
"Venezuela, RB",VEN,LAC,7a,cum_emissions_per_capita_1994_2017,9.809057496,-1
"Venezuela, RB",VEN,LAC,8a,emissions_per_cap_2017,7.779164944,-1
"Venezuela, RB",VEN,LAC,2a,poverty_ratio_320,47.51,1
"Venezuela, RB",VEN,LAC,B,undernourishment_prevalence,11.7,1
"Venezuela, RB",VEN,LAC,C,stunting_prevalence_under_5_yrs,13.4,1
"Venezuela, RB",VEN,LAC,D,wasting_prevalence_in_children_under_5,4.1,1
"Venezuela, RB",VEN,LAC,E,maternal_mortality_rate_per_100k_births,95,1
"Venezuela, RB",VEN,LAC,F,neonatal_mortality_rate_1k_births,19.8,1
"Venezuela, RB",VEN,LAC,G,under_5_mortality_rate_1k_births,30.9,1
"Venezuela, RB",VEN,LAC,H,life_expec_at_birth_yrs,74.1,-1
"Venezuela, RB",VEN,LAC,I,univ_health_coverage_index,70.912,-1
"Venezuela, RB",VEN,LAC,J,net_primary_enrolment_rate,83.99457,-1
"Venezuela, RB",VEN,LAC,K,lower_secondary_completion_rate,71.87503,-1
"Venezuela, RB",VEN,LAC,L,literacy_rate_15_24_yrs_both_sexes,98.75951,-1
"Venezuela, RB",VEN,LAC,M,ratio_female_to_male_labour_force_rate,65.1575287,-1
"Venezuela, RB",VEN,LAC,N,population_rate_using_basic_drinking_water_services,97.41722394,-1
"Venezuela, RB",VEN,LAC,O,population_rate_using_basic_sanitation_services,94.93438957,-1
"Venezuela, RB",VEN,LAC,P,access_to_electricity_pop_rate,99.60383606,-1
"Venezuela, RB",VEN,LAC,Q,access_to_clean_fuels_and_tech_for_cooking_rate,96.16,-1
"Venezuela, RB",VEN,LAC,R,unemployment_rate,7.882999897,1
"Venezuela, RB",VEN,LAC,S,population_using_the_internet,64.31336383,-1
Honduras,HND,LAC,A,global_index_score_2019,63.41418905,NA
Honduras,HND,LAC,1a,index_to_be_defined,36.58581095,-1
Honduras,HND,LAC,3a,inverse_global_index_2019,0.47252585,-1
Honduras,HND,LAC,MJC1,mjc_criteria_sdr_mild_version,0.134553298,1
Honduras,HND,LAC,MJC2,mjc_criteria_sdr_medium_version,0.142113497,1
Honduras,HND,LAC,MJC3,mjc_criteria_sdr_heavy_version,0.169966808,1
Honduras,HND,LAC,MJC4,mjc_criteria_sdr_ponderated,0.148877868,1
Honduras,HND,LAC,MJC5,mjc_criteria_equality,0.124763506,1
Honduras,HND,LAC,MJC6,mjc_criteria_capacity,0.616379512,1
Honduras,HND,LAC,MJC7,mjc_criteria_historical_responsability,0.747052163,1
Honduras,HND,LAC,MJC8,mjc_criteria_present_responsability,0.693637499,1
Honduras,HND,LAC,MJC9,mjc_criteria_ponderated,0.402591429,1
Honduras,HND,LAC,5a,population_2019,9568688,-1
Honduras,HND,LAC,6a,gdp_per_capita_ppp_2017,4541.795257,1
Honduras,HND,LAC,7a,cum_emissions_per_capita_1994_2017,1.983486343,-1
Honduras,HND,LAC,8a,emissions_per_cap_2017,2.100601462,-1
Honduras,HND,LAC,2a,poverty_ratio_320,31.11,1
Honduras,HND,LAC,B,undernourishment_prevalence,15.3,1
Honduras,HND,LAC,C,stunting_prevalence_under_5_yrs,22.7,1
Honduras,HND,LAC,D,wasting_prevalence_in_children_under_5,1.4,1
Honduras,HND,LAC,E,maternal_mortality_rate_per_100k_births,129,1
Honduras,HND,LAC,F,neonatal_mortality_rate_1k_births,10,1
Honduras,HND,LAC,G,under_5_mortality_rate_1k_births,18.2,1
Honduras,HND,LAC,H,life_expec_at_birth_yrs,75.2,-1
Honduras,HND,LAC,I,univ_health_coverage_index,62.708,-1
Honduras,HND,LAC,J,net_primary_enrolment_rate,83.32061,-1
Honduras,HND,LAC,K,lower_secondary_completion_rate,47.45225,-1
Honduras,HND,LAC,L,literacy_rate_15_24_yrs_both_sexes,96.12654,-1
Honduras,HND,LAC,M,ratio_female_to_male_labour_force_rate,59.46895963,-1
Honduras,HND,LAC,N,population_rate_using_basic_drinking_water_services,92.17872102,-1
Honduras,HND,LAC,O,population_rate_using_basic_sanitation_services,79.77644697,-1
Honduras,HND,LAC,P,access_to_electricity_pop_rate,87.57662964,-1
Honduras,HND,LAC,Q,access_to_clean_fuels_and_tech_for_cooking_rate,53.1,-1
Honduras,HND,LAC,R,unemployment_rate,4.379000187,1
Honduras,HND,LAC,S,population_using_the_internet,32.13636364,-1
Kuwait,KWT,Asia,A,global_index_score_2019,63.511739,NA
Kuwait,KWT,Asia,1a,index_to_be_defined,36.488261,-1
Kuwait,KWT,Asia,3a,inverse_global_index_2019,0.470411754,-1
Kuwait,KWT,Asia,MJC1,mjc_criteria_sdr_mild_version,0.059589056,1
Kuwait,KWT,Asia,MJC2,mjc_criteria_sdr_medium_version,0.062823134,1
Kuwait,KWT,Asia,MJC3,mjc_criteria_sdr_heavy_version,NA,1
Kuwait,KWT,Asia,MJC4,mjc_criteria_sdr_ponderated,0.061206095,1
Kuwait,KWT,Asia,MJC5,mjc_criteria_equality,0.05540121,1
Kuwait,KWT,Asia,MJC6,mjc_criteria_capacity,0.042720077,1
Kuwait,KWT,Asia,MJC7,mjc_criteria_historical_responsability,0.037815745,1
Kuwait,KWT,Asia,MJC8,mjc_criteria_present_responsability,0.047992192,1
Kuwait,KWT,Asia,MJC9,mjc_criteria_ponderated,0.050557838,1
Kuwait,KWT,Asia,5a,population_2019,4248974,-1
Kuwait,KWT,Asia,6a,gdp_per_capita_ppp_2017,65530.53658,1
Kuwait,KWT,Asia,7a,cum_emissions_per_capita_1994_2017,39.18388382,-1
Kuwait,KWT,Asia,8a,emissions_per_cap_2017,30.3602705,-1
Kuwait,KWT,Asia,2a,poverty_ratio_320,NA,1
Kuwait,KWT,Asia,B,undernourishment_prevalence,2.5,1
Kuwait,KWT,Asia,C,stunting_prevalence_under_5_yrs,4.9,1
Kuwait,KWT,Asia,D,wasting_prevalence_in_children_under_5,3.1,1
Kuwait,KWT,Asia,E,maternal_mortality_rate_per_100k_births,4,1
Kuwait,KWT,Asia,F,neonatal_mortality_rate_1k_births,4.3,1
Kuwait,KWT,Asia,G,under_5_mortality_rate_1k_births,8.1,1
Kuwait,KWT,Asia,H,life_expec_at_birth_yrs,74.8,-1
Kuwait,KWT,Asia,I,univ_health_coverage_index,84.806,-1
Kuwait,KWT,Asia,J,net_primary_enrolment_rate,87.30606,-1
Kuwait,KWT,Asia,K,lower_secondary_completion_rate,90.35414,-1
Kuwait,KWT,Asia,L,literacy_rate_15_24_yrs_both_sexes,99.24358,-1
Kuwait,KWT,Asia,M,ratio_female_to_male_labour_force_rate,56.03871814,-1
Kuwait,KWT,Asia,N,population_rate_using_basic_drinking_water_services,100,-1
Kuwait,KWT,Asia,O,population_rate_using_basic_sanitation_services,100,-1
Kuwait,KWT,Asia,P,access_to_electricity_pop_rate,100,-1
Kuwait,KWT,Asia,Q,access_to_clean_fuels_and_tech_for_cooking_rate,100,-1
Kuwait,KWT,Asia,R,unemployment_rate,2.0599999430000002,1
Kuwait,KWT,Asia,S,population_using_the_internet,97.99998933,-1
Mauritius,MUS,Africa,A,global_index_score_2019,63.58915857,NA
Mauritius,MUS,Africa,1a,index_to_be_defined,36.41084143,-1
Mauritius,MUS,Africa,3a,inverse_global_index_2019,0.468733922,-1
Mauritius,MUS,Africa,MJC1,mjc_criteria_sdr_mild_version,0.017792266,1
Mauritius,MUS,Africa,MJC2,mjc_criteria_sdr_medium_version,0.018730744,1
Mauritius,MUS,Africa,MJC3,mjc_criteria_sdr_heavy_version,9.46395e-4,1
Mauritius,MUS,Africa,MJC4,mjc_criteria_sdr_ponderated,0.012489801,1
Mauritius,MUS,Africa,MJC5,mjc_criteria_equality,0.01657702,1
Mauritius,MUS,Africa,MJC6,mjc_criteria_capacity,0.13776666,1
Mauritius,MUS,Africa,MJC7,mjc_criteria_historical_responsability,0.330205978,1
Mauritius,MUS,Africa,MJC8,mjc_criteria_present_responsability,0.216915024,1
Mauritius,MUS,Africa,MJC9,mjc_criteria_ponderated,0.110098495,1
Mauritius,MUS,Africa,5a,population_2019,1271368,-1
Mauritius,MUS,Africa,6a,gdp_per_capita_ppp_2017,20320.3703,1
Mauritius,MUS,Africa,7a,cum_emissions_per_capita_1994_2017,4.487404412,-1
Mauritius,MUS,Africa,8a,emissions_per_cap_2017,6.717173942,-1
Mauritius,MUS,Africa,2a,poverty_ratio_320,1.31,1
Mauritius,MUS,Africa,B,undernourishment_prevalence,5.8,1
Mauritius,MUS,Africa,C,stunting_prevalence_under_5_yrs,NA,1
Mauritius,MUS,Africa,D,wasting_prevalence_in_children_under_5,NA,1
Mauritius,MUS,Africa,E,maternal_mortality_rate_per_100k_births,53,1
Mauritius,MUS,Africa,F,neonatal_mortality_rate_1k_births,7.9,1
Mauritius,MUS,Africa,G,under_5_mortality_rate_1k_births,13.1,1
Mauritius,MUS,Africa,H,life_expec_at_birth_yrs,74.8,-1
Mauritius,MUS,Africa,I,univ_health_coverage_index,71.651,-1
Mauritius,MUS,Africa,J,net_primary_enrolment_rate,95.8075,-1
Mauritius,MUS,Africa,K,lower_secondary_completion_rate,84.16777,-1
Mauritius,MUS,Africa,L,literacy_rate_15_24_yrs_both_sexes,98.13035,-1
Mauritius,MUS,Africa,M,ratio_female_to_male_labour_force_rate,62.38232357,-1
Mauritius,MUS,Africa,N,population_rate_using_basic_drinking_water_services,99.86522415,-1
Mauritius,MUS,Africa,O,population_rate_using_basic_sanitation_services,93.14913303,-1
Mauritius,MUS,Africa,P,access_to_electricity_pop_rate,98.78178406,-1
Mauritius,MUS,Africa,Q,access_to_clean_fuels_and_tech_for_cooking_rate,93.34,-1
Mauritius,MUS,Africa,R,unemployment_rate,7.054999828,1
Mauritius,MUS,Africa,S,population_using_the_internet,55.55669841,-1
Ghana,GHA,Africa,A,global_index_score_2019,63.80165878,NA
Ghana,GHA,Africa,1a,index_to_be_defined,36.19834122,-1
Ghana,GHA,Africa,3a,inverse_global_index_2019,0.464128632,-1
Ghana,GHA,Africa,MJC1,mjc_criteria_sdr_mild_version,0.418736397,1
Ghana,GHA,Africa,MJC2,mjc_criteria_sdr_medium_version,0.439054564,1
Ghana,GHA,Africa,MJC3,mjc_criteria_sdr_heavy_version,0.416218984,1
Ghana,GHA,Africa,MJC4,mjc_criteria_sdr_ponderated,0.424669982,1
Ghana,GHA,Africa,MJC5,mjc_criteria_equality,0.39242616,1
Ghana,GHA,Africa,MJC6,mjc_criteria_capacity,0.684147881,1
Ghana,GHA,Africa,MJC7,mjc_criteria_historical_responsability,1.582285626,1
Ghana,GHA,Africa,MJC8,mjc_criteria_present_responsability,1.332916993,1
Ghana,GHA,Africa,MJC9,mjc_criteria_ponderated,0.739711333,1
Ghana,GHA,Africa,5a,population_2019,30096970,-1
Ghana,GHA,Africa,6a,gdp_per_capita_ppp_2017,4091.907058,1
Ghana,GHA,Africa,7a,cum_emissions_per_capita_1994_2017,0.936472997,-1
Ghana,GHA,Africa,8a,emissions_per_cap_2017,1.093133295,-1
Ghana,GHA,Africa,2a,poverty_ratio_320,24.48,1
Ghana,GHA,Africa,B,undernourishment_prevalence,6.1,1
Ghana,GHA,Africa,C,stunting_prevalence_under_5_yrs,18.8,1
Ghana,GHA,Africa,D,wasting_prevalence_in_children_under_5,4.7,1
Ghana,GHA,Africa,E,maternal_mortality_rate_per_100k_births,319,1
Ghana,GHA,Africa,F,neonatal_mortality_rate_1k_births,24.2,1
Ghana,GHA,Africa,G,under_5_mortality_rate_1k_births,49.3,1
Ghana,GHA,Africa,H,life_expec_at_birth_yrs,63.4,-1
Ghana,GHA,Africa,I,univ_health_coverage_index,57.072,-1
Ghana,GHA,Africa,J,net_primary_enrolment_rate,83.58567,-1
Ghana,GHA,Africa,K,lower_secondary_completion_rate,74.65355,-1
Ghana,GHA,Africa,L,literacy_rate_15_24_yrs_both_sexes,85.71615,-1
Ghana,GHA,Africa,M,ratio_female_to_male_labour_force_rate,94.40322394,-1
Ghana,GHA,Africa,N,population_rate_using_basic_drinking_water_services,77.79930236,-1
Ghana,GHA,Africa,O,population_rate_using_basic_sanitation_services,14.27950593,-1
Ghana,GHA,Africa,P,access_to_electricity_pop_rate,79.3,-1
Ghana,GHA,Africa,Q,access_to_clean_fuels_and_tech_for_cooking_rate,21.71,-1
Ghana,GHA,Africa,R,unemployment_rate,2.431999922,1
Ghana,GHA,Africa,S,population_using_the_internet,37.88415262,-1
Nepal,NPL,Asia,A,global_index_score_2019,63.93470398,NA
Nepal,NPL,Asia,1a,index_to_be_defined,36.06529602,-1
Nepal,NPL,Asia,3a,inverse_global_index_2019,0.461245285,-1
Nepal,NPL,Asia,MJC1,mjc_criteria_sdr_mild_version,0.415049443,1
Nepal,NPL,Asia,MJC2,mjc_criteria_sdr_medium_version,0.43408059,1
Nepal,NPL,Asia,MJC3,mjc_criteria_sdr_heavy_version,0.568441708,1
Nepal,NPL,Asia,MJC4,mjc_criteria_sdr_ponderated,0.472523914,1
